target,target_label,combination,n_features,model,cv_accuracy_mean,cv_accuracy_std
asic45_power,ASIC45 Power (mW),luts + fmax + nets + ffs + distram + unicontrolsets,6,SGDClassifier,0.4,0.1633
asic45_power,ASIC45 Power (mW),luts + power + nets + ffs + distram + unicontrolsets,6,LogisticRegression,0.2667,0.0943
asic45_power,ASIC45 Power (mW),luts + power + nets + ffs + distram + unicontrolsets,6,Perceptron,0.4,0.1633
asic45_power,ASIC45 Power (mW),luts + power + nets + ffs + distram + unicontrolsets,6,SGDClassifier,0.4,0.1633
asic45_power,ASIC45 Power (mW),fmax + power + nets + ffs + distram + unicontrolsets,6,LogisticRegression,0.3333,0.0943
asic45_power,ASIC45 Power (mW),fmax + power + nets + ffs + distram + unicontrolsets,6,Perceptron,0.4,0.1633
asic45_power,ASIC45 Power (mW),fmax + power + nets + ffs + distram + unicontrolsets,6,SGDClassifier,0.4,0.1633
asic45_power,ASIC45 Power (mW),luts + fmax + power + nets + ffs + distram + unicontrolsets,7,LogisticRegression,0.3333,0.0943
asic45_power,ASIC45 Power (mW),luts + fmax + power + nets + ffs + distram + unicontrolsets,7,Perceptron,0.4667,0.1886
asic45_power,ASIC45 Power (mW),luts + fmax + power + nets + ffs + distram + unicontrolsets,7,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts,1,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts,1,Perceptron,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts,1,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,fmax,1,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax,1,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax,1,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,power,1,LogisticRegression,0.2667,0.0943
asic45_nets,ASIC45 Nets,power,1,Perceptron,0.2667,0.0943
asic45_nets,ASIC45 Nets,power,1,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,nets,1,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,nets,1,Perceptron,0.4667,0.1886
asic45_nets,ASIC45 Nets,nets,1,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,ffs,1,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,ffs,1,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,ffs,1,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,distram,1,LogisticRegression,0.2,0.0
asic45_nets,ASIC45 Nets,distram,1,Perceptron,0.2,0.1633
asic45_nets,ASIC45 Nets,distram,1,SGDClassifier,0.2,0.1633
asic45_nets,ASIC45 Nets,unicontrolsets,1,LogisticRegression,0.4667,0.2494
asic45_nets,ASIC45 Nets,unicontrolsets,1,Perceptron,0.3333,0.1886
asic45_nets,ASIC45 Nets,unicontrolsets,1,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + fmax,2,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax,2,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,luts + fmax,2,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,luts + power,2,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,luts + power,2,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power,2,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,luts + nets,2,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,luts + nets,2,Perceptron,0.3333,0.1886
asic45_nets,ASIC45 Nets,luts + nets,2,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + ffs,2,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,luts + ffs,2,Perceptron,0.6,0.1633
asic45_nets,ASIC45 Nets,luts + ffs,2,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + distram,2,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + distram,2,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + distram,2,SGDClassifier,0.5333,0.2494
asic45_nets,ASIC45 Nets,luts + unicontrolsets,2,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + unicontrolsets,2,Perceptron,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + unicontrolsets,2,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,fmax + power,2,LogisticRegression,0.6,0.1633
asic45_nets,ASIC45 Nets,fmax + power,2,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + power,2,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + nets,2,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + nets,2,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + nets,2,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + ffs,2,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + ffs,2,Perceptron,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + ffs,2,SGDClassifier,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + distram,2,LogisticRegression,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + distram,2,Perceptron,0.6,0.1633
asic45_nets,ASIC45 Nets,fmax + distram,2,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + unicontrolsets,2,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + unicontrolsets,2,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + unicontrolsets,2,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,power + nets,2,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,power + nets,2,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,power + nets,2,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,power + ffs,2,LogisticRegression,0.4667,0.2494
asic45_nets,ASIC45 Nets,power + ffs,2,Perceptron,0.4667,0.0943
asic45_nets,ASIC45 Nets,power + ffs,2,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,power + distram,2,LogisticRegression,0.3333,0.0943
asic45_nets,ASIC45 Nets,power + distram,2,Perceptron,0.3333,0.0943
asic45_nets,ASIC45 Nets,power + distram,2,SGDClassifier,0.2,0.1633
asic45_nets,ASIC45 Nets,power + unicontrolsets,2,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,power + unicontrolsets,2,Perceptron,0.3333,0.0943
asic45_nets,ASIC45 Nets,power + unicontrolsets,2,SGDClassifier,0.3333,0.0943
asic45_nets,ASIC45 Nets,nets + ffs,2,LogisticRegression,0.6,0.1633
asic45_nets,ASIC45 Nets,nets + ffs,2,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,nets + ffs,2,SGDClassifier,0.5333,0.2494
asic45_nets,ASIC45 Nets,nets + distram,2,LogisticRegression,0.6,0.1633
asic45_nets,ASIC45 Nets,nets + distram,2,Perceptron,0.4667,0.1886
asic45_nets,ASIC45 Nets,nets + distram,2,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,nets + unicontrolsets,2,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,nets + unicontrolsets,2,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,nets + unicontrolsets,2,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,ffs + distram,2,LogisticRegression,0.6,0.1633
asic45_nets,ASIC45 Nets,ffs + distram,2,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,ffs + distram,2,SGDClassifier,0.6667,0.1886
asic45_nets,ASIC45 Nets,ffs + unicontrolsets,2,LogisticRegression,0.4,0.1633
asic45_nets,ASIC45 Nets,ffs + unicontrolsets,2,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,ffs + unicontrolsets,2,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,distram + unicontrolsets,2,LogisticRegression,0.5333,0.1886
asic45_nets,ASIC45 Nets,distram + unicontrolsets,2,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,distram + unicontrolsets,2,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,luts + fmax + power,3,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + power,3,Perceptron,0.4667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + power,3,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + nets,3,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + nets,3,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + nets,3,SGDClassifier,0.7333,0.1886
asic45_nets,ASIC45 Nets,luts + fmax + ffs,3,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + ffs,3,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,luts + fmax + ffs,3,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + distram,3,LogisticRegression,0.6,0.0
asic45_nets,ASIC45 Nets,luts + fmax + distram,3,Perceptron,0.6,0.1633
asic45_nets,ASIC45 Nets,luts + fmax + distram,3,SGDClassifier,0.5333,0.2494
asic45_nets,ASIC45 Nets,luts + fmax + unicontrolsets,3,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + unicontrolsets,3,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + unicontrolsets,3,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + nets,3,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + nets,3,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + nets,3,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + power + ffs,3,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + ffs,3,Perceptron,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + power + ffs,3,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + distram,3,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + distram,3,Perceptron,0.4667,0.0943
asic45_nets,ASIC45 Nets,luts + power + distram,3,SGDClassifier,0.4667,0.0943
asic45_nets,ASIC45 Nets,luts + power + unicontrolsets,3,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + power + unicontrolsets,3,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,luts + power + unicontrolsets,3,SGDClassifier,0.3333,0.1886
asic45_nets,ASIC45 Nets,luts + nets + ffs,3,LogisticRegression,0.6,0.1633
asic45_nets,ASIC45 Nets,luts + nets + ffs,3,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,luts + nets + ffs,3,SGDClassifier,0.4667,0.0943
asic45_nets,ASIC45 Nets,luts + nets + distram,3,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,luts + nets + distram,3,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + nets + distram,3,SGDClassifier,0.7333,0.0943
asic45_nets,ASIC45 Nets,luts + nets + unicontrolsets,3,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,luts + nets + unicontrolsets,3,Perceptron,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + nets + unicontrolsets,3,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + ffs + distram,3,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,luts + ffs + distram,3,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,luts + ffs + distram,3,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,luts + ffs + unicontrolsets,3,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + ffs + unicontrolsets,3,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + ffs + unicontrolsets,3,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,luts + distram + unicontrolsets,3,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + distram + unicontrolsets,3,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + distram + unicontrolsets,3,SGDClassifier,0.6,0.1633
asic45_nets,ASIC45 Nets,fmax + power + nets,3,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + power + nets,3,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + power + nets,3,SGDClassifier,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + power + ffs,3,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + power + ffs,3,Perceptron,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + power + ffs,3,SGDClassifier,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + power + distram,3,LogisticRegression,0.6,0.1633
asic45_nets,ASIC45 Nets,fmax + power + distram,3,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + power + distram,3,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + power + unicontrolsets,3,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + power + unicontrolsets,3,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,fmax + power + unicontrolsets,3,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,fmax + nets + ffs,3,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + ffs,3,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + ffs,3,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + nets + distram,3,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + distram,3,Perceptron,0.6,0.1633
asic45_nets,ASIC45 Nets,fmax + nets + distram,3,SGDClassifier,0.6,0.1633
asic45_nets,ASIC45 Nets,fmax + nets + unicontrolsets,3,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + unicontrolsets,3,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + nets + unicontrolsets,3,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + ffs + distram,3,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + ffs + distram,3,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + ffs + distram,3,SGDClassifier,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + ffs + unicontrolsets,3,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + ffs + unicontrolsets,3,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + ffs + unicontrolsets,3,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + distram + unicontrolsets,3,LogisticRegression,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + distram + unicontrolsets,3,Perceptron,0.5333,0.2494
asic45_nets,ASIC45 Nets,fmax + distram + unicontrolsets,3,SGDClassifier,0.4,0.2828
asic45_nets,ASIC45 Nets,power + nets + ffs,3,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,power + nets + ffs,3,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,power + nets + ffs,3,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,power + nets + distram,3,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,power + nets + distram,3,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,power + nets + distram,3,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,power + nets + unicontrolsets,3,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,power + nets + unicontrolsets,3,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,power + nets + unicontrolsets,3,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,power + ffs + distram,3,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,power + ffs + distram,3,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,power + ffs + distram,3,SGDClassifier,0.4667,0.0943
asic45_nets,ASIC45 Nets,power + ffs + unicontrolsets,3,LogisticRegression,0.4,0.2828
asic45_nets,ASIC45 Nets,power + ffs + unicontrolsets,3,Perceptron,0.3333,0.1886
asic45_nets,ASIC45 Nets,power + ffs + unicontrolsets,3,SGDClassifier,0.3333,0.1886
asic45_nets,ASIC45 Nets,power + distram + unicontrolsets,3,LogisticRegression,0.4,0.1633
asic45_nets,ASIC45 Nets,power + distram + unicontrolsets,3,Perceptron,0.4667,0.2494
asic45_nets,ASIC45 Nets,power + distram + unicontrolsets,3,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,nets + ffs + distram,3,LogisticRegression,0.6,0.1633
asic45_nets,ASIC45 Nets,nets + ffs + distram,3,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,nets + ffs + distram,3,SGDClassifier,0.6667,0.0943
asic45_nets,ASIC45 Nets,nets + ffs + unicontrolsets,3,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,nets + ffs + unicontrolsets,3,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,nets + ffs + unicontrolsets,3,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,nets + distram + unicontrolsets,3,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,nets + distram + unicontrolsets,3,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,nets + distram + unicontrolsets,3,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,ffs + distram + unicontrolsets,3,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,ffs + distram + unicontrolsets,3,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,ffs + distram + unicontrolsets,3,SGDClassifier,0.6,0.1633
asic45_nets,ASIC45 Nets,luts + fmax + power + nets,4,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + power + nets,4,Perceptron,0.8,0.1633
asic45_nets,ASIC45 Nets,luts + fmax + power + nets,4,SGDClassifier,0.8,0.1633
asic45_nets,ASIC45 Nets,luts + fmax + power + ffs,4,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + power + ffs,4,Perceptron,0.7333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + power + ffs,4,SGDClassifier,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + power + distram,4,LogisticRegression,0.6,0.0
asic45_nets,ASIC45 Nets,luts + fmax + power + distram,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + power + distram,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + power + unicontrolsets,4,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + power + unicontrolsets,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + power + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + nets + ffs,4,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + nets + ffs,4,Perceptron,0.6,0.1633
asic45_nets,ASIC45 Nets,luts + fmax + nets + ffs,4,SGDClassifier,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + nets + distram,4,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + nets + distram,4,Perceptron,0.6,0.1633
asic45_nets,ASIC45 Nets,luts + fmax + nets + distram,4,SGDClassifier,0.5333,0.2494
asic45_nets,ASIC45 Nets,luts + fmax + nets + unicontrolsets,4,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + nets + unicontrolsets,4,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,luts + fmax + nets + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + ffs + distram,4,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + ffs + distram,4,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,luts + fmax + ffs + distram,4,SGDClassifier,0.6,0.0
asic45_nets,ASIC45 Nets,luts + fmax + ffs + unicontrolsets,4,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + ffs + unicontrolsets,4,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,luts + fmax + ffs + unicontrolsets,4,SGDClassifier,0.6,0.1633
asic45_nets,ASIC45 Nets,luts + fmax + distram + unicontrolsets,4,LogisticRegression,0.6,0.0
asic45_nets,ASIC45 Nets,luts + fmax + distram + unicontrolsets,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + fmax + distram + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + nets + ffs,4,LogisticRegression,0.6,0.1633
asic45_nets,ASIC45 Nets,luts + power + nets + ffs,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + nets + ffs,4,SGDClassifier,0.4,0.1633
asic45_nets,ASIC45 Nets,luts + power + nets + distram,4,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + power + nets + distram,4,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + power + nets + distram,4,SGDClassifier,0.6,0.1633
asic45_nets,ASIC45 Nets,luts + power + nets + unicontrolsets,4,LogisticRegression,0.6,0.1633
asic45_nets,ASIC45 Nets,luts + power + nets + unicontrolsets,4,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,luts + power + nets + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + ffs + distram,4,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + power + ffs + distram,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + ffs + distram,4,SGDClassifier,0.4667,0.0943
asic45_nets,ASIC45 Nets,luts + power + ffs + unicontrolsets,4,LogisticRegression,0.4667,0.0943
asic45_nets,ASIC45 Nets,luts + power + ffs + unicontrolsets,4,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,luts + power + ffs + unicontrolsets,4,SGDClassifier,0.4667,0.0943
asic45_nets,ASIC45 Nets,luts + power + distram + unicontrolsets,4,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + power + distram + unicontrolsets,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + power + distram + unicontrolsets,4,SGDClassifier,0.4,0.0
asic45_nets,ASIC45 Nets,luts + nets + ffs + distram,4,LogisticRegression,0.5333,0.2494
asic45_nets,ASIC45 Nets,luts + nets + ffs + distram,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + nets + ffs + distram,4,SGDClassifier,0.4667,0.0943
asic45_nets,ASIC45 Nets,luts + nets + ffs + unicontrolsets,4,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + nets + ffs + unicontrolsets,4,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,luts + nets + ffs + unicontrolsets,4,SGDClassifier,0.4667,0.0943
asic45_nets,ASIC45 Nets,luts + nets + distram + unicontrolsets,4,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + nets + distram + unicontrolsets,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + nets + distram + unicontrolsets,4,SGDClassifier,0.6667,0.0943
asic45_nets,ASIC45 Nets,luts + ffs + distram + unicontrolsets,4,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,luts + ffs + distram + unicontrolsets,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,luts + ffs + distram + unicontrolsets,4,SGDClassifier,0.4667,0.0943
asic45_nets,ASIC45 Nets,fmax + power + nets + ffs,4,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + power + nets + ffs,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + power + nets + ffs,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + power + nets + distram,4,LogisticRegression,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + power + nets + distram,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + power + nets + distram,4,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,fmax + power + nets + unicontrolsets,4,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + power + nets + unicontrolsets,4,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + power + nets + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + power + ffs + distram,4,LogisticRegression,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + power + ffs + distram,4,Perceptron,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + power + ffs + distram,4,SGDClassifier,0.6,0.1633
asic45_nets,ASIC45 Nets,fmax + power + ffs + unicontrolsets,4,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + power + ffs + unicontrolsets,4,Perceptron,0.6,0.1633
asic45_nets,ASIC45 Nets,fmax + power + ffs + unicontrolsets,4,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,fmax + power + distram + unicontrolsets,4,LogisticRegression,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + power + distram + unicontrolsets,4,Perceptron,0.4667,0.1886
asic45_nets,ASIC45 Nets,fmax + power + distram + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + ffs + distram,4,LogisticRegression,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + ffs + distram,4,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + ffs + distram,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + ffs + unicontrolsets,4,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + ffs + unicontrolsets,4,Perceptron,0.7333,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + ffs + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,fmax + nets + distram + unicontrolsets,4,LogisticRegression,0.6,0.0
asic45_nets,ASIC45 Nets,fmax + nets + distram + unicontrolsets,4,Perceptron,0.4,0.1633
asic45_nets,ASIC45 Nets,fmax + nets + distram + unicontrolsets,4,SGDClassifier,0.4667,0.1886
asic45_nets,ASIC45 Nets,fmax + ffs + distram + unicontrolsets,4,LogisticRegression,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + ffs + distram + unicontrolsets,4,Perceptron,0.6667,0.0943
asic45_nets,ASIC45 Nets,fmax + ffs + distram + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic45_nets,ASIC45 Nets,power + nets + ffs + distram,4,LogisticRegression,0.4667,0.1886
asic45_nets,ASIC45 Nets,power + nets + ffs + distram,4,Perceptron,0.6,0.0
asic45_nets,ASIC45 Nets,power + nets + ffs + distram,4,SGDClassifier,0.5333,0.0943
